year,variable,value,count
1949,45,87.0,30
1948,16,0.0,30
1948,17,2.0,30
1948,18,5.0,30
1948,19,10.0,30
1948,20,18.0,30
1948,21,26.0,30
1948,22,34.0,30
1948,23,42.0,30
1948,24,50.0,30
1948,25,56.00000000000001,30
1948,26,62.0,30
1948,27,68.0,30
1948,28,72.0,30
1948,29,76.0,30
1948,30,79.0,30
1948,31,81.0,30
1948,32,83.0,30
1948,33,84.0,30
1948,34,85.0,30
1948,35,86.0,30
1948,36,87.0,30
1948,37,87.0,30
1948,38,88.0,30
1948,39,88.0,30
1948,40,88.0,30
1948,41,88.0,30
1948,42,88.0,30
1948,43,89.0,30
1948,44,89.0,30
1948,45,89.0,30
1947,16,0.0,30
1947,17,1.0,30
1947,18,5.0,30
1947,19,10.0,30
1947,20,17.0,30
1947,21,25.0,30
1947,22,34.0,30
1947,23,42.0,30
1947,24,49.0,30
1947,25,56.00000000000001,30
1947,26,63.0,30
1947,27,68.0,30
1947,28,72.0,30
1947,29,76.0,30
1947,30,78.0,30
1947,31,81.0,30
1947,32,82.0,30
1947,33,84.0,30
1947,34,85.0,30
1947,35,85.0,30
1947,36,86.0,30
1947,37,86.0,30
1947,38,87.0,30
1947,39,87.0,30
1947,40,87.0,30
1947,41,87.0,30
1947,42,87.0,30
1947,43,87.0,30
1947,44,87.0,30
1947,45,88.0,30
1946,16,0.0,30
1946,17,1.0,30
1946,18,5.0,30
1946,19,10.0,30
1946,20,17.0,30
1946,21,26.0,30
1946,22,35.0,30
1946,23,44.0,30
1946,24,52.0,30
1946,25,59.0,30
1946,26,66.0,30
1946,27,71.0,30
1946,28,76.0,30
1946,29,79.0,30
1946,30,82.0,30
1946,31,84.0,30
1946,32,86.0,30
1946,33,87.0,30
1946,34,88.0,30
1946,35,89.0,30
1946,36,89.0,30
1946,37,90.0,30
1946,38,90.0,30
1946,39,90.0,30
1946,40,90.0,30
1946,41,91.0,30
1946,42,91.0,30
1946,43,91.0,30
1946,44,91.0,30
1946,45,91.0,30
1945,16,0.0,30
1945,17,1.0,30
1945,18,4.0,30
1945,19,10.0,30
1945,20,17.0,30
1945,21,26.0,30
1945,22,35.0,30
1945,23,44.0,30
1945,24,52.0,30
1945,25,60.0,30
1945,26,66.0,30
1945,27,72.0,30
1945,28,76.0,30
1945,29,79.0,30
1945,30,82.0,30
1945,31,84.0,30
1945,32,85.0,30
1945,33,87.0,30
1945,34,88.0,30
1945,35,88.0,30
1945,36,89.0,30
1945,37,89.0,30
1945,38,90.0,30
1945,39,90.0,30
1945,40,90.0,30
1945,41,90.0,30
1945,42,90.0,30
1945,43,90.0,30
1945,44,90.0,30
1945,45,90.0,30
1944,16,0.0,30
1944,17,1.0,30
1944,18,4.0,30
1944,19,9.0,30
1944,20,16.0,30
1944,21,25.0,30
1944,22,34.0,30
1944,23,43.0,30
1944,24,52.0,30
1944,25,59.0,30
1944,26,66.0,30
1944,27,71.0,30
1944,28,76.0,30
1944,29,79.0,30
1944,30,82.0,30
1944,31,84.0,30
1944,32,85.0,30
1944,33,86.0,30
1944,34,87.0,30
1944,35,88.0,30
1944,36,88.0,30
1944,37,88.0,30
1944,38,89.0,30
1944,39,89.0,30
1944,40,89.0,30
1944,41,89.0,30
1944,42,89.0,30
1944,43,89.0,30
1944,44,89.0,30
1944,45,89.0,30
1943,16,0.0,30
1943,17,1.0,30
1943,18,3.0,30
1943,19,8.0,30
1943,20,15.0,30
1943,21,24.0,30
1943,22,33.0,30
1943,23,43.0,30
1943,24,52.0,30
1943,25,59.0,30
1943,26,66.0,30
1943,27,71.0,30
1943,28,75.0,30
1943,29,78.0,30
1943,30,81.0,30
1943,31,83.0,30
1943,32,84.0,30
1943,33,85.0,30
1943,34,86.0,30
1943,35,87.0,30
1943,36,87.0,30
1943,37,87.0,30
1943,38,88.0,30
1943,39,88.0,30
1943,40,88.0,30
1943,41,88.0,30
1943,42,88.0,30
1943,43,88.0,30
1943,44,88.0,30
1943,45,88.0,30
1942,16,0.0,30
1942,17,1.0,30
1942,18,3.0,30
1942,19,7.000000000000001,30
1942,20,14.000000000000002,30
1942,21,23.0,30
1942,22,33.0,30
1942,23,43.0,30
1942,24,52.0,30
1942,25,60.0,30
1942,26,66.0,30
1942,27,72.0,30
1942,28,76.0,30
1942,29,79.0,30
1942,30,82.0,30
1942,31,83.0,30
1942,32,85.0,30
1942,33,86.0,30
1942,34,87.0,30
1942,35,87.0,30
1942,36,88.0,30
1942,37,88.0,30
1942,38,88.0,30
1942,39,88.0,30
1942,40,88.0,30
1942,41,89.0,30
1942,42,89.0,30
1942,43,89.0,30
1942,44,89.0,30
1942,45,89.0,30
1941,16,0.0,30
1941,17,1.0,30
1941,18,3.0,30
1941,19,7.000000000000001,30
1941,20,14.000000000000002,30
1941,21,23.0,30
1941,22,33.0,30
1941,23,43.0,30
1941,24,52.0,30
1941,25,60.0,30
1941,26,67.0,30
1941,27,73.0,30
1941,28,77.0,30
1941,29,80.0,30
1941,30,82.0,30
1941,31,84.0,30
1941,32,85.0,30
1941,33,86.0,30
1941,34,87.0,30
1941,35,88.0,30
1941,36,88.0,30
1941,37,88.0,30
1941,38,89.0,30
1941,39,89.0,30
1941,40,89.0,30
1941,41,89.0,30
1941,42,89.0,30
1941,43,89.0,30
1941,44,89.0,30
1941,45,89.0,30
1940,16,0.0,30
1940,17,1.0,30
1940,18,2.0,30
1940,19,7.000000000000001,30
1940,20,13.0,30
1940,21,22.0,30
1940,22,31.0,30
1940,23,42.0,30
1940,24,51.0,30
1940,25,59.0,30
1940,26,66.0,30
1940,27,72.0,30
1940,28,76.0,30
1940,29,79.0,30
1940,30,82.0,30
1940,31,83.0,30
1940,32,85.0,30
1940,33,86.0,30
1940,34,87.0,30
1940,35,87.0,30
1940,36,88.0,30
1940,37,88.0,30
1940,38,88.0,30
1940,39,88.0,30
1940,40,89.0,30
1940,41,89.0,30
1940,42,89.0,30
1940,43,89.0,30
1940,44,89.0,30
1940,45,89.0,30
1939,16,0.0,30
1939,17,0.0,30
1939,18,2.0,30
1939,19,6.0,30
1939,20,12.0,30
1939,21,21.0,30
1939,22,30.0,30
1939,23,40.0,30
1939,24,50.0,30
1939,25,57.99999999999999,30
1939,26,65.0,30
1939,27,71.0,30
1939,28,75.0,30
1939,29,79.0,30
1939,30,81.0,30
1939,31,83.0,30
1939,32,84.0,30
1939,33,85.0,30
1939,34,86.0,30
1939,35,87.0,30
1939,36,87.0,30
1939,37,88.0,30
1939,38,88.0,30
1939,39,88.0,30
1939,40,88.0,30
1939,41,88.0,30
1939,42,88.0,30
1939,43,88.0,30
1939,44,88.0,30
1939,45,88.0,30
1938,16,0.0,30
1938,17,0.0,30
1938,18,2.0,30
1938,19,5.0,30
1938,20,11.0,30
1938,21,20.0,30
1938,22,28.999999999999996,30
1938,23,39.0,30
1938,24,48.0,30
1938,25,56.99999999999999,30
1938,26,64.0,30
1938,27,70.0,30
1938,28,75.0,30
1938,29,78.0,30
1938,30,81.0,30
1938,31,83.0,30
1938,32,84.0,30
1938,33,85.0,30
1938,34,86.0,30
1938,35,87.0,30
1938,36,87.0,30
1938,37,88.0,30
1938,38,88.0,30
1938,39,88.0,30
1938,40,88.0,30
1938,41,88.0,30
1938,42,88.0,30
1938,43,89.0,30
1938,44,89.0,30
1938,45,89.0,30
1937,16,0.0,30
1937,17,0.0,30
1937,18,2.0,30
1937,19,5.0,30
1937,20,10.0,30
1937,21,18.0,30
1937,22,28.000000000000004,30
1937,23,38.0,30
1937,24,47.0,30
1937,25,55.00000000000001,30
1937,26,62.0,30
1937,27,69.0,30
1937,28,73.0,30
1937,29,77.0,30
1937,30,80.0,30
1937,31,82.0,30
1937,32,83.0,30
1937,33,85.0,30
1937,34,85.0,30
1937,35,86.0,30
1937,36,87.0,30
1937,37,87.0,30
1937,38,87.0,30
1937,39,87.0,30
1937,40,88.0,30
1937,41,88.0,30
1937,42,88.0,30
1937,43,88.0,30
1937,44,88.0,30
1937,45,88.0,30
1936,16,0.0,30
1936,17,0.0,30
1936,18,2.0,30
1936,19,5.0,30
1936,20,10.0,30
1936,21,18.0,30
1936,22,27.0,30
1936,23,37.0,30
1936,24,46.0,30
1936,25,54.0,30
1936,26,62.0,30
1936,27,68.0,30
1936,28,73.0,30
1936,29,77.0,30
1936,30,80.0,30
1936,31,82.0,30
1936,32,84.0,30
1936,33,85.0,30
1936,34,86.0,30
1936,35,86.0,30
1936,36,87.0,30
1936,37,87.0,30
1936,38,88.0,30
1936,39,88.0,30
1936,40,88.0,30
1936,41,88.0,30
1936,42,88.0,30
1936,43,88.0,30
1936,44,88.0,30
1936,45,88.0,30
1935,16,0.0,30
1935,17,0.0,30
1935,18,2.0,30
1935,19,4.0,30
1935,20,9.0,30
1935,21,17.0,30
1935,22,26.0,30
1935,23,36.0,30
1935,24,45.0,30
1935,25,54.0,30
1935,26,61.0,30
1935,27,67.0,30
1935,28,72.0,30
1935,29,76.0,30
1935,30,80.0,30
1935,31,82.0,30
1935,32,84.0,30
1935,33,85.0,30
1935,34,86.0,30
1935,35,86.0,30
1935,36,87.0,30
1935,37,87.0,30
1935,38,88.0,30
1935,39,88.0,30
1935,40,88.0,30
1935,41,88.0,30
1935,42,88.0,30
1935,43,88.0,30
1935,44,88.0,30
1935,45,88.0,30
1934,16,0.0,30
1934,17,0.0,30
1934,18,2.0,30
1934,19,4.0,30
1934,20,9.0,30
1934,21,17.0,30
1934,22,25.0,30
1934,23,35.0,30
1934,24,45.0,30
1934,25,53.0,30
1934,26,61.0,30
1934,27,67.0,30
1934,28,72.0,30
1934,29,76.0,30
1934,30,79.0,30
1934,31,82.0,30
1934,32,84.0,30
1934,33,85.0,30
1934,34,86.0,30
1934,35,87.0,30
1934,36,87.0,30
1934,37,88.0,30
1934,38,88.0,30
1934,39,88.0,30
1934,40,88.0,30
1934,41,88.0,30
1934,42,89.0,30
1934,43,89.0,30
1934,44,89.0,30
1934,45,89.0,30
1933,16,0.0,30
1933,17,0.0,30
1933,18,2.0,30
1933,19,4.0,30
1933,20,9.0,30
1933,21,16.0,30
1933,22,25.0,30
1933,23,34.0,30
1933,24,43.0,30
1933,25,51.0,30
1933,26,59.0,30
1933,27,65.0,30
1933,28,70.0,30
1933,29,74.0,30
1933,30,77.0,30
1933,31,80.0,30
1933,32,82.0,30
1933,33,83.0,30
1933,34,84.0,30
1933,35,85.0,30
1933,36,86.0,30
1933,37,86.0,30
1933,38,86.0,30
1933,39,87.0,30
1933,40,87.0,30
1933,41,87.0,30
1933,42,87.0,30
1933,43,87.0,30
1933,44,87.0,30
1933,45,87.0,30
1932,16,0.0,30
1932,17,0.0,30
1932,18,2.0,30
1932,19,4.0,30
1932,20,9.0,30
1932,21,16.0,30
1932,22,24.0,30
1932,23,33.0,30
1932,24,41.0,30
1932,25,50.0,30
1932,26,56.99999999999999,30
1932,27,63.0,30
1932,28,68.0,30
1932,29,72.0,30
1932,30,75.0,30
1932,31,78.0,30
1932,32,80.0,30
1932,33,82.0,30
1932,34,83.0,30
1932,35,84.0,30
1932,36,84.0,30
1932,37,85.0,30
1932,38,85.0,30
1932,39,86.0,30
1932,40,86.0,30
1932,41,86.0,30
1932,42,86.0,30
1932,43,86.0,30
1932,44,86.0,30
1932,45,86.0,30
1931,16,0.0,30
1931,17,0.0,30
1931,18,2.0,30
1931,19,4.0,30
1931,20,9.0,30
1931,21,16.0,30
1931,22,24.0,30
1931,23,33.0,30
1931,24,41.0,30
1931,25,49.0,30
1931,26,56.00000000000001,30
1931,27,62.0,30
1931,28,68.0,30
1931,29,72.0,30
1931,30,75.0,30
1931,31,78.0,30
1931,32,80.0,30
1931,33,82.0,30
1931,34,83.0,30
1931,35,84.0,30
1931,36,84.0,30
1931,37,85.0,30
1931,38,85.0,30
1931,39,86.0,30
1931,40,86.0,30
1931,41,86.0,30
1931,42,86.0,30
1931,43,86.0,30
1931,44,86.0,30
1931,45,86.0,30
1930,16,0.0,30
1930,17,0.0,30
1930,18,1.0,30
1930,19,4.0,30
1930,20,9.0,30
1930,21,16.0,30
1930,22,24.0,30
1930,23,33.0,30
1930,24,41.0,30
1930,25,49.0,30
1930,26,56.00000000000001,30
1930,27,62.0,30
1930,28,67.0,30
1930,29,71.0,30
1930,30,75.0,30
1930,31,78.0,30
1930,32,80.0,30
1930,33,82.0,30
1930,34,83.0,30
1930,35,84.0,30
1930,36,85.0,30
1930,37,85.0,30
1930,38,86.0,30
1930,39,86.0,30
1930,40,86.0,30
1930,41,86.0,30
1930,42,87.0,30
1930,43,87.0,30
1930,44,87.0,30
1930,45,87.0,30
1929,16,0.0,30
1929,17,0.0,30
1929,18,1.0,30
1929,19,4.0,30
1929,20,9.0,30
1929,21,16.0,30
1929,22,24.0,30
1929,23,32.0,30
1929,24,40.0,30
1929,25,48.0,30
1929,26,55.00000000000001,30
1929,27,61.0,30
1929,28,65.0,30
1929,29,70.0,30
1929,30,73.0,30
1929,31,76.0,30
1929,32,78.0,30
1929,33,80.0,30
1929,34,81.0,30
1929,35,82.0,30
1929,36,83.0,30
1929,37,84.0,30
1929,38,84.0,30
1929,39,84.0,30
1929,40,85.0,30
1929,41,85.0,30
1929,42,85.0,30
1929,43,85.0,30
1929,44,85.0,30
1929,45,85.0,30
1928,16,0.0,30
1928,17,0.0,30
1928,18,1.0,30
1928,19,4.0,30
1928,20,8.0,30
1928,21,15.0,30
1928,22,24.0,30
1928,23,33.0,30
1928,24,41.0,30
1928,25,48.0,30
1928,26,55.00000000000001,30
1928,27,61.0,30
1928,28,65.0,30
1928,29,69.0,30
1928,30,73.0,30
1928,31,76.0,30
1928,32,78.0,30
1928,33,80.0,30
1928,34,81.0,30
1928,35,82.0,30
1928,36,83.0,30
1928,37,84.0,30
1928,38,84.0,30
1928,39,84.0,30
1928,40,85.0,30
1928,41,85.0,30
1928,42,85.0,30
1928,43,85.0,30
1928,44,85.0,30
1928,45,85.0,30
1927,16,0.0,30
1927,17,0.0,30
1927,18,1.0,30
1927,19,3.0,30
1927,20,7.000000000000001,30
1927,21,15.0,30
1927,22,24.0,30
1927,23,33.0,30
1927,24,41.0,30
1927,25,48.0,30
1927,26,54.0,30
1927,27,60.0,30
1927,28,65.0,30
1927,29,69.0,30
1927,30,72.0,30
1927,31,75.0,30
1927,32,77.0,30
1927,33,79.0,30
1927,34,80.0,30
1927,35,81.0,30
1927,36,82.0,30
1927,37,83.0,30
1927,38,83.0,30
1927,39,83.0,30
1927,40,84.0,30
1927,41,84.0,30
1927,42,84.0,30
1927,43,84.0,30
1927,44,84.0,30
1927,45,84.0,30
1926,16,0.0,30
1926,17,0.0,30
1926,18,1.0,30
1926,19,3.0,30
1926,20,7.000000000000001,30
1926,21,13.0,30
1926,22,23.0,30
1926,23,32.0,30
1926,24,41.0,30
1926,25,48.0,30
1926,26,54.0,30
1926,27,60.0,30
1926,28,65.0,30
1926,29,68.0,30
1926,30,72.0,30
1926,31,74.0,30
1926,32,77.0,30
1926,33,78.0,30
1926,34,80.0,30
1926,35,81.0,30
1926,36,82.0,30
1926,37,82.0,30
1926,38,83.0,30
1926,39,83.0,30
1926,40,83.0,30
1926,41,83.0,30
1926,42,84.0,30
1926,43,84.0,30
1926,44,84.0,30
1926,45,84.0,30
1925,16,0.0,30
1925,17,0.0,30
1925,18,1.0,30
1925,19,3.0,30
1925,20,7.000000000000001,30
1925,21,12.0,30
1925,22,20.0,30
1925,23,31.0,30
1925,24,40.0,30
1925,25,48.0,30
1925,26,54.0,30
1925,27,60.0,30
1925,28,64.0,30
1925,29,68.0,30
1925,30,71.0,30
1925,31,74.0,30
1925,32,76.0,30
1925,33,78.0,30
1925,34,79.0,30
1925,35,80.0,30
1925,36,81.0,30
1925,37,82.0,30
1925,38,82.0,30
1925,39,82.0,30
1925,40,83.0,30
1925,41,83.0,30
1925,42,83.0,30
1925,43,83.0,30
1925,44,83.0,30
1925,45,83.0,30
1924,16,0.0,30
1924,17,0.0,30
1924,18,1.0,30
1924,19,3.0,30
1924,20,7.000000000000001,30
1924,21,12.0,30
1924,22,19.0,30
1924,23,28.000000000000004,30
1924,24,40.0,30
1924,25,48.0,30
1924,26,55.00000000000001,30
1924,27,60.0,30
1924,28,65.0,30
1924,29,68.0,30
1924,30,72.0,30
1924,31,74.0,30
1924,32,76.0,30
1924,33,78.0,30
1924,34,79.0,30
1924,35,80.0,30
1924,36,81.0,30
1924,37,82.0,30
1924,38,82.0,30
1924,39,83.0,30
1924,40,83.0,30
1924,41,83.0,30
1924,42,83.0,30
1924,43,83.0,30
1924,44,83.0,30
1924,45,83.0,30
1923,16,0.0,30
1923,17,0.0,30
1923,18,1.0,30
1923,19,3.0,30
1923,20,6.0,30
1923,21,12.0,30
1923,22,19.0,30
1923,23,27.0,30
1923,24,36.0,30
1923,25,47.0,30
1923,26,54.0,30
1923,27,60.0,30
1923,28,64.0,30
1923,29,68.0,30
1923,30,71.0,30
1923,31,74.0,30
1923,32,76.0,30
1923,33,78.0,30
1923,34,79.0,30
1923,35,80.0,30
1923,36,81.0,30
1923,37,82.0,30
1923,38,82.0,30
1923,39,83.0,30
1923,40,83.0,30
1923,41,83.0,30
1923,42,83.0,30
1923,43,83.0,30
1923,44,83.0,30
1923,45,83.0,30
1922,16,0.0,30
1922,17,0.0,30
1922,18,1.0,30
1922,19,3.0,30
1922,20,6.0,30
1922,21,12.0,30
1922,22,19.0,30
1922,23,27.0,30
1922,24,34.0,30
1922,25,43.0,30
1922,26,52.0,30
1922,27,57.99999999999999,30
1922,28,63.0,30
1922,29,67.0,30
1922,30,70.0,30
1922,31,73.0,30
1922,32,75.0,30
1922,33,76.0,30
1922,34,78.0,30
1922,35,79.0,30
1922,36,79.0,30
1922,37,80.0,30
1922,38,81.0,30
1922,39,81.0,30
1922,40,81.0,30
1922,41,82.0,30
1922,42,82.0,30
1922,43,82.0,30
1922,44,82.0,30
1922,45,82.0,30
1921,16,0.0,30
1921,17,0.0,30
1921,18,1.0,30
1921,19,3.0,30
1921,20,7.000000000000001,30
1921,21,12.0,30
1921,22,18.0,30
1921,23,26.0,30
1921,24,34.0,30
1921,25,41.0,30
1921,26,49.0,30
1921,27,57.99999999999999,30
1921,28,63.0,30
1921,29,67.0,30
1921,30,70.0,30
1921,31,73.0,30
1921,32,75.0,30
1921,33,77.0,30
1921,34,78.0,30
1921,35,79.0,30
1921,36,80.0,30
1921,37,80.0,30
1921,38,81.0,30
1921,39,81.0,30
1921,40,81.0,30
1921,41,82.0,30
1921,42,82.0,30
1921,43,82.0,30
1921,44,82.0,30
1921,45,82.0,30
1920,16,0.0,30
1920,17,0.0,30
1920,18,1.0,30
1920,19,3.0,30
1920,20,7.000000000000001,30
1920,21,11.0,30
1920,22,17.0,30
1920,23,25.0,30
1920,24,32.0,30
1920,25,40.0,30
1920,26,45.0,30
1920,27,53.0,30
1920,28,60.0,30
1920,29,64.0,30
1920,30,67.0,30
1920,31,70.0,30
1920,32,72.0,30
1920,33,74.0,30
1920,34,75.0,30
1920,35,76.0,30
1920,36,77.0,30
1920,37,77.0,30
1920,38,78.0,30
1920,39,78.0,30
1920,40,79.0,30
1920,41,79.0,30
1920,42,79.0,30
1920,43,79.0,30
1920,44,79.0,30
1920,45,79.0,30
