year,age,zero,one,two,three,four
1994.0,25,0.77,0.12,0.08,0.02,0.01
1994.0,25,0.77,0.12,0.08,0.02,0.01
1995.0,25,0.78,0.12,0.08,0.02,0.0
1995.0,25,0.78,0.12,0.08,0.02,0.0
1920.0,26,0.55,0.28,0.12,0.04,0.01
1921.0,26,0.504950495049505,0.3069306930693069,0.13861386138613863,0.039603960396039604,0.009900990099009901
1922.0,26,0.48,0.32,0.15,0.04,0.01
1923.0,26,0.46,0.33,0.16,0.04,0.01
1924.0,26,0.45454545454545453,0.3333333333333333,0.16161616161616163,0.04040404040404041,0.010101010101010102
1924.0,26,0.45454545454545453,0.3333333333333333,0.16161616161616163,0.04040404040404041,0.010101010101010102
1925.0,26,0.45544554455445546,0.31683168316831684,0.15841584158415842,0.04950495049504951,0.019801980198019802
1926.0,26,0.45544554455445546,0.3069306930693069,0.16831683168316833,0.04950495049504951,0.019801980198019802
1927.0,26,0.46,0.31,0.16,0.05,0.02
1928.0,26,0.45454545454545453,0.31313131313131315,0.16161616161616163,0.050505050505050504,0.020202020202020204
1929.0,26,0.45454545454545453,0.30303030303030304,0.1717171717171717,0.050505050505050504,0.020202020202020204
1929.0,26,0.45454545454545453,0.30303030303030304,0.1717171717171717,0.050505050505050504,0.020202020202020204
1930.0,26,0.4444444444444444,0.30303030303030304,0.1717171717171717,0.06060606060606061,0.020202020202020204
1931.0,26,0.44,0.3,0.18,0.06,0.02
1932.0,26,0.43,0.3,0.18,0.06,0.03
1933.0,26,0.41414141414141414,0.30303030303030304,0.1919191919191919,0.06060606060606061,0.030303030303030304
1934.0,26,0.39,0.31,0.2,0.07,0.03
1934.0,26,0.39,0.31,0.2,0.07,0.03
1935.0,26,0.39,0.3,0.21,0.07,0.03
1936.0,26,0.3838383838383838,0.29292929292929293,0.21212121212121213,0.08080808080808081,0.030303030303030304
1937.0,26,0.37623762376237624,0.2871287128712871,0.21782178217821782,0.07920792079207921,0.039603960396039604
1938.0,26,0.36363636363636365,0.2828282828282828,0.23232323232323232,0.08080808080808081,0.04040404040404041
1939.0,26,0.35,0.28,0.24,0.09,0.04
1939.0,26,0.35,0.28,0.24,0.09,0.04
1940.0,26,0.34,0.27,0.25,0.09,0.05
1941.0,26,0.32673267326732675,0.26732673267326734,0.25742574257425743,0.09900990099009901,0.04950495049504951
1942.0,26,0.34,0.26,0.26,0.1,0.04
1943.0,26,0.3434343434343434,0.26262626262626265,0.26262626262626265,0.09090909090909091,0.04040404040404041
1944.0,26,0.3434343434343434,0.26262626262626265,0.26262626262626265,0.09090909090909091,0.04040404040404041
1944.0,26,0.3434343434343434,0.26262626262626265,0.26262626262626265,0.09090909090909091,0.04040404040404041
1945.0,26,0.34,0.26,0.27,0.09,0.04
1946.0,26,0.3434343434343434,0.26262626262626265,0.2727272727272727,0.09090909090909091,0.030303030303030304
1947.0,26,0.37,0.26,0.26,0.08,0.03
1948.0,26,0.38,0.25,0.26,0.08,0.03
1949.0,26,0.39,0.25,0.25,0.08,0.03
1949.0,26,0.39,0.25,0.25,0.08,0.03
1950.0,26,0.41414141414141414,0.24242424242424243,0.25252525252525254,0.0707070707070707,0.020202020202020204
1951.0,26,0.43,0.24,0.24,0.07,0.02
1952.0,26,0.44,0.23,0.24,0.07,0.02
1953.0,26,0.46,0.23,0.23,0.06,0.02
1954.0,26,0.48,0.22,0.22,0.06,0.02
1954.0,26,0.48,0.22,0.22,0.06,0.02
1955.0,26,0.48,0.22,0.22,0.06,0.02
1956.0,26,0.5,0.21,0.21,0.06,0.02
1957.0,26,0.504950495049505,0.2079207920792079,0.2079207920792079,0.0594059405940594,0.019801980198019802
1958.0,26,0.53,0.2,0.19,0.06,0.02
1959.0,26,0.54,0.19,0.19,0.06,0.02
1959.0,26,0.54,0.19,0.19,0.06,0.02
1960.0,26,0.55,0.19,0.18,0.06,0.02
1961.0,26,0.57,0.18,0.18,0.05,0.02
1962.0,26,0.58,0.18,0.17,0.05,0.02
1963.0,26,0.58,0.19,0.16,0.05,0.02
1964.0,26,0.5959595959595959,0.18181818181818182,0.15151515151515152,0.050505050505050504,0.020202020202020204
1964.0,26,0.5959595959595959,0.18181818181818182,0.15151515151515152,0.050505050505050504,0.020202020202020204
1965.0,26,0.6,0.18,0.15,0.05,0.02
1966.0,26,0.6,0.18,0.15,0.05,0.02
1967.0,26,0.594059405940594,0.18811881188118812,0.1485148514851485,0.04950495049504951,0.019801980198019802
1968.0,26,0.594059405940594,0.18811881188118812,0.1485148514851485,0.04950495049504951,0.019801980198019802
1969.0,26,0.6,0.19,0.14,0.05,0.02
1969.0,26,0.6,0.19,0.14,0.05,0.02
1970.0,26,0.6039603960396039,0.18811881188118812,0.13861386138613863,0.04950495049504951,0.019801980198019802
1971.0,26,0.62,0.19,0.13,0.05,0.01
1972.0,26,0.6363636363636364,0.18181818181818182,0.13131313131313133,0.04040404040404041,0.010101010101010102
1973.0,26,0.64,0.18,0.13,0.04,0.01
1974.0,26,0.64,0.17,0.13,0.04,0.02
1974.0,26,0.64,0.17,0.13,0.04,0.02
1975.0,26,0.6435643564356436,0.16831683168316833,0.12871287128712872,0.039603960396039604,0.019801980198019802
1976.0,26,0.65,0.17,0.13,0.04,0.01
1977.0,26,0.65,0.18,0.13,0.03,0.01
1978.0,26,0.65,0.18,0.12,0.04,0.01
1979.0,26,0.64,0.18,0.13,0.04,0.01
1979.0,26,0.64,0.18,0.13,0.04,0.01
1980.0,26,0.6464646464646465,0.18181818181818182,0.12121212121212122,0.04040404040404041,0.010101010101010102
1981.0,26,0.64,0.19,0.12,0.04,0.01
1982.0,26,0.6336633663366337,0.18811881188118812,0.12871287128712872,0.039603960396039604,0.009900990099009901
1983.0,26,0.64,0.18,0.13,0.04,0.01
1984.0,26,0.6435643564356436,0.1782178217821782,0.12871287128712872,0.039603960396039604,0.009900990099009901
1984.0,26,0.6435643564356436,0.1782178217821782,0.12871287128712872,0.039603960396039604,0.009900990099009901
1985.0,26,0.6435643564356436,0.1782178217821782,0.12871287128712872,0.039603960396039604,0.009900990099009901
1986.0,26,0.64,0.18,0.13,0.04,0.01
1987.0,26,0.64,0.17,0.14,0.04,0.01
1988.0,26,0.6565656565656566,0.16161616161616163,0.13131313131313133,0.04040404040404041,0.010101010101010102
1989.0,26,0.66,0.16,0.13,0.04,0.01
1989.0,26,0.66,0.16,0.13,0.04,0.01
1990.0,26,0.68,0.15,0.12,0.04,0.01
1991.0,26,0.7,0.14,0.11,0.04,0.01
1992.0,26,0.71,0.14,0.11,0.03,0.01
1993.0,26,0.7272727272727273,0.13131313131313133,0.10101010101010101,0.030303030303030304,0.010101010101010102
1994.0,26,0.7326732673267327,0.12871287128712872,0.09900990099009901,0.0297029702970297,0.009900990099009901
1994.0,26,0.7326732673267327,0.12871287128712872,0.09900990099009901,0.0297029702970297,0.009900990099009901
1920.0,27,0.47,0.3,0.16,0.05,0.02
1921.0,27,0.42,0.33,0.18,0.05,0.02
1922.0,27,0.4158415841584158,0.32673267326732675,0.1782178217821782,0.0594059405940594,0.019801980198019802
1923.0,27,0.4,0.33,0.19,0.06,0.02
1924.0,27,0.4,0.33,0.19,0.06,0.02
1924.0,27,0.4,0.33,0.19,0.06,0.02
1925.0,27,0.40404040404040403,0.32323232323232326,0.1919191919191919,0.06060606060606061,0.020202020202020204
1926.0,27,0.4,0.31,0.19,0.07,0.03
1927.0,27,0.4,0.31,0.19,0.07,0.03
1928.0,27,0.3939393939393939,0.31313131313131315,0.1919191919191919,0.0707070707070707,0.030303030303030304
1929.0,27,0.3939393939393939,0.30303030303030304,0.20202020202020202,0.0707070707070707,0.030303030303030304
1929.0,27,0.3939393939393939,0.30303030303030304,0.20202020202020202,0.0707070707070707,0.030303030303030304
1930.0,27,0.38,0.3,0.21,0.07,0.04
1931.0,27,0.37623762376237624,0.297029702970297,0.2079207920792079,0.07920792079207921,0.039603960396039604
1932.0,27,0.36633663366336633,0.297029702970297,0.21782178217821782,0.07920792079207921,0.039603960396039604
1933.0,27,0.35,0.3,0.23,0.08,0.04
1934.0,27,0.33,0.3,0.24,0.09,0.04
1934.0,27,0.33,0.3,0.24,0.09,0.04
1935.0,27,0.32673267326732675,0.2871287128712871,0.24752475247524752,0.0891089108910891,0.04950495049504951
1936.0,27,0.32,0.28,0.25,0.1,0.05
1937.0,27,0.31313131313131315,0.2727272727272727,0.26262626262626265,0.10101010101010101,0.050505050505050504
1938.0,27,0.297029702970297,0.26732673267326734,0.26732673267326734,0.10891089108910891,0.0594059405940594
1939.0,27,0.29292929292929293,0.26262626262626265,0.2727272727272727,0.1111111111111111,0.06060606060606061
1939.0,27,0.29292929292929293,0.26262626262626265,0.2727272727272727,0.1111111111111111,0.06060606060606061
1940.0,27,0.28,0.26,0.28,0.12,0.06
1941.0,27,0.2727272727272727,0.25252525252525254,0.29292929292929293,0.12121212121212122,0.06060606060606061
1942.0,27,0.28,0.25,0.29,0.12,0.06
1943.0,27,0.29292929292929293,0.24242424242424243,0.30303030303030304,0.1111111111111111,0.050505050505050504
1944.0,27,0.29,0.25,0.3,0.11,0.05
1944.0,27,0.29,0.25,0.3,0.11,0.05
1945.0,27,0.28,0.25,0.31,0.11,0.05
1946.0,27,0.29,0.25,0.31,0.11,0.04
1947.0,27,0.32,0.25,0.29,0.1,0.04
1948.0,27,0.32323232323232326,0.25252525252525254,0.30303030303030304,0.09090909090909091,0.030303030303030304
1949.0,27,0.3434343434343434,0.24242424242424243,0.29292929292929293,0.09090909090909091,0.030303030303030304
1949.0,27,0.3434343434343434,0.24242424242424243,0.29292929292929293,0.09090909090909091,0.030303030303030304
1950.0,27,0.36,0.24,0.29,0.08,0.03
1951.0,27,0.37623762376237624,0.2376237623762376,0.27722772277227725,0.07920792079207921,0.0297029702970297
1952.0,27,0.3939393939393939,0.23232323232323232,0.2727272727272727,0.08080808080808081,0.020202020202020204
1953.0,27,0.4,0.23,0.27,0.08,0.02
1954.0,27,0.42,0.22,0.26,0.08,0.02
1954.0,27,0.42,0.22,0.26,0.08,0.02
1955.0,27,0.43,0.22,0.25,0.08,0.02
1956.0,27,0.4444444444444444,0.21212121212121213,0.24242424242424243,0.08080808080808081,0.020202020202020204
1957.0,27,0.45544554455445546,0.2079207920792079,0.2376237623762376,0.06930693069306931,0.0297029702970297
1958.0,27,0.47,0.21,0.22,0.07,0.03
1959.0,27,0.48514851485148514,0.19801980198019803,0.21782178217821782,0.06930693069306931,0.0297029702970297
1959.0,27,0.48514851485148514,0.19801980198019803,0.21782178217821782,0.06930693069306931,0.0297029702970297
1960.0,27,0.5,0.19,0.21,0.07,0.03
1961.0,27,0.51,0.19,0.21,0.07,0.02
1962.0,27,0.5252525252525253,0.1919191919191919,0.1919191919191919,0.0707070707070707,0.020202020202020204
1963.0,27,0.53,0.19,0.19,0.07,0.02
1964.0,27,0.5454545454545454,0.1919191919191919,0.18181818181818182,0.06060606060606061,0.020202020202020204
1964.0,27,0.5454545454545454,0.1919191919191919,0.18181818181818182,0.06060606060606061,0.020202020202020204
1965.0,27,0.5555555555555556,0.18181818181818182,0.18181818181818182,0.06060606060606061,0.020202020202020204
1966.0,27,0.5555555555555556,0.1919191919191919,0.1717171717171717,0.06060606060606061,0.020202020202020204
1967.0,27,0.5555555555555556,0.1919191919191919,0.1717171717171717,0.06060606060606061,0.020202020202020204
1968.0,27,0.55,0.2,0.17,0.06,0.02
1969.0,27,0.56,0.2,0.16,0.06,0.02
1969.0,27,0.56,0.2,0.16,0.06,0.02
1970.0,27,0.56,0.2,0.16,0.06,0.02
1971.0,27,0.57,0.2,0.15,0.06,0.02
1972.0,27,0.59,0.19,0.15,0.05,0.02
1973.0,27,0.594059405940594,0.18811881188118812,0.1485148514851485,0.04950495049504951,0.019801980198019802
1974.0,27,0.6,0.19,0.14,0.05,0.02
1974.0,27,0.6,0.19,0.14,0.05,0.02
1975.0,27,0.61,0.18,0.14,0.05,0.02
1976.0,27,0.6161616161616161,0.18181818181818182,0.1414141414141414,0.04040404040404041,0.020202020202020204
1977.0,27,0.61,0.19,0.14,0.04,0.02
1978.0,27,0.6039603960396039,0.18811881188118812,0.13861386138613863,0.04950495049504951,0.019801980198019802
1979.0,27,0.6060606060606061,0.1919191919191919,0.1414141414141414,0.050505050505050504,0.010101010101010102
1979.0,27,0.6060606060606061,0.1919191919191919,0.1414141414141414,0.050505050505050504,0.010101010101010102
1980.0,27,0.6,0.2,0.14,0.05,0.01
1981.0,27,0.6,0.2,0.14,0.05,0.01
1982.0,27,0.5959595959595959,0.20202020202020202,0.1414141414141414,0.050505050505050504,0.010101010101010102
1983.0,27,0.6,0.19,0.15,0.05,0.01
1984.0,27,0.6,0.19,0.15,0.05,0.01
1984.0,27,0.6,0.19,0.15,0.05,0.01
1985.0,27,0.6,0.19,0.15,0.05,0.01
1986.0,27,0.6060606060606061,0.18181818181818182,0.15151515151515152,0.050505050505050504,0.010101010101010102
1987.0,27,0.6,0.18,0.15,0.05,0.02
1988.0,27,0.61,0.17,0.15,0.05,0.02
1989.0,27,0.6237623762376238,0.15841584158415842,0.1485148514851485,0.04950495049504951,0.019801980198019802
1989.0,27,0.6237623762376238,0.15841584158415842,0.1485148514851485,0.04950495049504951,0.019801980198019802
1990.0,27,0.6336633663366337,0.15841584158415842,0.13861386138613863,0.04950495049504951,0.019801980198019802
1991.0,27,0.6666666666666666,0.15151515151515152,0.13131313131313133,0.04040404040404041,0.010101010101010102
1992.0,27,0.6767676767676768,0.15151515151515152,0.12121212121212122,0.04040404040404041,0.010101010101010102
1993.0,27,0.68,0.15,0.12,0.04,0.01
1993.0,27,0.68,0.15,0.12,0.04,0.01
1920.0,28,0.40404040404040403,0.31313131313131315,0.1919191919191919,0.06060606060606061,0.030303030303030304
1921.0,28,0.36633663366336633,0.32673267326732675,0.2079207920792079,0.06930693069306931,0.0297029702970297
1922.0,28,0.37,0.32,0.21,0.07,0.03
1923.0,28,0.36,0.32,0.22,0.07,0.03
1924.0,28,0.35353535353535354,0.32323232323232326,0.2222222222222222,0.0707070707070707,0.030303030303030304
1924.0,28,0.35353535353535354,0.32323232323232326,0.2222222222222222,0.0707070707070707,0.030303030303030304
1925.0,28,0.36,0.31,0.22,0.08,0.03
1926.0,28,0.35,0.31,0.22,0.08,0.04
1927.0,28,0.35,0.31,0.22,0.08,0.04
1928.0,28,0.35,0.31,0.22,0.08,0.04
1929.0,28,0.35,0.3,0.23,0.08,0.04
1929.0,28,0.35,0.3,0.23,0.08,0.04
1930.0,28,0.32673267326732675,0.297029702970297,0.2376237623762376,0.0891089108910891,0.04950495049504951
1931.0,28,0.32323232323232326,0.29292929292929293,0.24242424242424243,0.09090909090909091,0.050505050505050504
1932.0,28,0.32,0.29,0.25,0.09,0.05
1933.0,28,0.30303030303030304,0.2828282828282828,0.26262626262626265,0.10101010101010101,0.050505050505050504
1934.0,28,0.28,0.28,0.27,0.11,0.06
1934.0,28,0.28,0.28,0.27,0.11,0.06
1935.0,28,0.28,0.27,0.28,0.11,0.06
1936.0,28,0.26732673267326734,0.26732673267326734,0.27722772277227725,0.1188118811881188,0.06930693069306931
1937.0,28,0.27,0.25,0.29,0.12,0.07
1938.0,28,0.25252525252525254,0.25252525252525254,0.29292929292929293,0.13131313131313133,0.0707070707070707
1939.0,28,0.25252525252525254,0.24242424242424243,0.30303030303030304,0.13131313131313133,0.0707070707070707
1939.0,28,0.25252525252525254,0.24242424242424243,0.30303030303030304,0.13131313131313133,0.0707070707070707
1940.0,28,0.24,0.23,0.31,0.14,0.08
1941.0,28,0.23232323232323232,0.23232323232323232,0.32323232323232326,0.1414141414141414,0.0707070707070707
1942.0,28,0.24,0.23,0.32,0.14,0.07
1943.0,28,0.25,0.22,0.33,0.13,0.07
1944.0,28,0.24242424242424243,0.23232323232323232,0.3333333333333333,0.13131313131313133,0.06060606060606061
1944.0,28,0.24242424242424243,0.23232323232323232,0.3333333333333333,0.13131313131313133,0.06060606060606061
1945.0,28,0.24,0.23,0.34,0.13,0.06
1946.0,28,0.24242424242424243,0.24242424242424243,0.3434343434343434,0.12121212121212122,0.050505050505050504
1947.0,28,0.28,0.24,0.33,0.11,0.04
1948.0,28,0.27722772277227725,0.2376237623762376,0.33663366336633666,0.10891089108910891,0.039603960396039604
1949.0,28,0.297029702970297,0.2376237623762376,0.32673267326732675,0.09900990099009901,0.039603960396039604
1949.0,28,0.297029702970297,0.2376237623762376,0.32673267326732675,0.09900990099009901,0.039603960396039604
1950.0,28,0.32,0.23,0.32,0.1,0.03
1951.0,28,0.3333333333333333,0.23232323232323232,0.31313131313131315,0.09090909090909091,0.030303030303030304
1952.0,28,0.34,0.23,0.31,0.09,0.03
1953.0,28,0.35353535353535354,0.2222222222222222,0.30303030303030304,0.09090909090909091,0.030303030303030304
1954.0,28,0.37,0.22,0.29,0.09,0.03
1954.0,28,0.37,0.22,0.29,0.09,0.03
1955.0,28,0.38,0.22,0.28,0.09,0.03
1956.0,28,0.4,0.21,0.27,0.09,0.03
1957.0,28,0.41,0.2,0.27,0.09,0.03
1958.0,28,0.43434343434343436,0.20202020202020202,0.25252525252525254,0.08080808080808081,0.030303030303030304
1959.0,28,0.4444444444444444,0.1919191919191919,0.25252525252525254,0.08080808080808081,0.030303030303030304
1959.0,28,0.4444444444444444,0.1919191919191919,0.25252525252525254,0.08080808080808081,0.030303030303030304
1960.0,28,0.45454545454545453,0.1919191919191919,0.24242424242424243,0.08080808080808081,0.030303030303030304
1961.0,28,0.46464646464646464,0.1919191919191919,0.23232323232323232,0.08080808080808081,0.030303030303030304
1962.0,28,0.48,0.19,0.22,0.08,0.03
1963.0,28,0.48,0.19,0.22,0.08,0.03
1964.0,28,0.49504950495049505,0.18811881188118812,0.2079207920792079,0.07920792079207921,0.0297029702970297
1964.0,28,0.49504950495049505,0.18811881188118812,0.2079207920792079,0.07920792079207921,0.0297029702970297
1965.0,28,0.5,0.19,0.2,0.08,0.03
1966.0,28,0.49504950495049505,0.19801980198019803,0.19801980198019803,0.07920792079207921,0.0297029702970297
1967.0,28,0.5,0.2,0.2,0.07,0.03
1968.0,28,0.5050505050505051,0.20202020202020202,0.1919191919191919,0.0707070707070707,0.030303030303030304
1969.0,28,0.5151515151515151,0.20202020202020202,0.18181818181818182,0.0707070707070707,0.030303030303030304
1969.0,28,0.5151515151515151,0.20202020202020202,0.18181818181818182,0.0707070707070707,0.030303030303030304
1970.0,28,0.5148514851485149,0.2079207920792079,0.1782178217821782,0.06930693069306931,0.0297029702970297
1971.0,28,0.5353535353535354,0.20202020202020202,0.1717171717171717,0.0707070707070707,0.020202020202020204
1972.0,28,0.5454545454545454,0.20202020202020202,0.1717171717171717,0.06060606060606061,0.020202020202020204
1973.0,28,0.5555555555555556,0.20202020202020202,0.16161616161616163,0.06060606060606061,0.020202020202020204
1974.0,28,0.5656565656565656,0.1919191919191919,0.16161616161616163,0.06060606060606061,0.020202020202020204
1974.0,28,0.5656565656565656,0.1919191919191919,0.16161616161616163,0.06060606060606061,0.020202020202020204
1975.0,28,0.57,0.19,0.16,0.06,0.02
1976.0,28,0.57,0.19,0.16,0.06,0.02
1977.0,28,0.56,0.2,0.16,0.06,0.02
1978.0,28,0.57,0.2,0.15,0.06,0.02
1979.0,28,0.5544554455445545,0.2079207920792079,0.15841584158415842,0.0594059405940594,0.019801980198019802
1979.0,28,0.5544554455445545,0.2079207920792079,0.15841584158415842,0.0594059405940594,0.019801980198019802
1980.0,28,0.5544554455445545,0.2079207920792079,0.15841584158415842,0.0594059405940594,0.019801980198019802
1981.0,28,0.5555555555555556,0.21212121212121213,0.15151515151515152,0.06060606060606061,0.020202020202020204
1982.0,28,0.55,0.21,0.16,0.06,0.02
1983.0,28,0.5555555555555556,0.20202020202020202,0.16161616161616163,0.06060606060606061,0.020202020202020204
1984.0,28,0.5555555555555556,0.20202020202020202,0.16161616161616163,0.06060606060606061,0.020202020202020204
1984.0,28,0.5555555555555556,0.20202020202020202,0.16161616161616163,0.06060606060606061,0.020202020202020204
1985.0,28,0.56,0.19,0.17,0.06,0.02
1986.0,28,0.56,0.19,0.17,0.06,0.02
1987.0,28,0.5656565656565656,0.18181818181818182,0.1717171717171717,0.06060606060606061,0.020202020202020204
1988.0,28,0.5757575757575758,0.1717171717171717,0.1717171717171717,0.06060606060606061,0.020202020202020204
1989.0,28,0.58,0.17,0.17,0.06,0.02
1989.0,28,0.58,0.17,0.17,0.06,0.02
1990.0,28,0.59,0.17,0.16,0.06,0.02
1991.0,28,0.62,0.16,0.15,0.05,0.02
1992.0,28,0.63,0.16,0.14,0.05,0.02
1992.0,28,0.63,0.16,0.14,0.05,0.02
1920.0,29,0.3564356435643564,0.3069306930693069,0.21782178217821782,0.07920792079207921,0.039603960396039604
1921.0,29,0.33,0.32,0.23,0.08,0.04
1922.0,29,0.33,0.31,0.24,0.08,0.04
1923.0,29,0.32,0.31,0.24,0.09,0.04
1924.0,29,0.32,0.31,0.24,0.09,0.04
1924.0,29,0.32,0.31,0.24,0.09,0.04
1925.0,29,0.31683168316831684,0.3069306930693069,0.2376237623762376,0.0891089108910891,0.04950495049504951
1926.0,29,0.32,0.3,0.24,0.09,0.05
1927.0,29,0.31313131313131315,0.30303030303030304,0.24242424242424243,0.09090909090909091,0.050505050505050504
1928.0,29,0.31,0.3,0.24,0.1,0.05
1929.0,29,0.3,0.29,0.25,0.1,0.06
1929.0,29,0.3,0.29,0.25,0.1,0.06
1930.0,29,0.29,0.29,0.26,0.1,0.06
1931.0,29,0.28,0.28,0.27,0.11,0.06
1932.0,29,0.2828282828282828,0.2727272727272727,0.2727272727272727,0.1111111111111111,0.06060606060606061
1933.0,29,0.25742574257425743,0.26732673267326734,0.2871287128712871,0.1188118811881188,0.06930693069306931
1934.0,29,0.24,0.26,0.29,0.13,0.08
1934.0,29,0.24,0.26,0.29,0.13,0.08
1935.0,29,0.24,0.25,0.3,0.13,0.08
1936.0,29,0.23,0.24,0.3,0.14,0.09
1937.0,29,0.23,0.23,0.31,0.14,0.09
1938.0,29,0.22,0.23,0.31,0.15,0.09
1939.0,29,0.21212121212121213,0.2222222222222222,0.32323232323232326,0.15151515151515152,0.09090909090909091
1939.0,29,0.21212121212121213,0.2222222222222222,0.32323232323232326,0.15151515151515152,0.09090909090909091
1940.0,29,0.21,0.21,0.33,0.16,0.09
1941.0,29,0.2,0.21,0.34,0.16,0.09
1942.0,29,0.21,0.21,0.34,0.16,0.08
1943.0,29,0.22,0.2,0.35,0.15,0.08
1944.0,29,0.21,0.21,0.36,0.15,0.07
1944.0,29,0.21,0.21,0.36,0.15,0.07
1945.0,29,0.2079207920792079,0.21782178217821782,0.36633663366336633,0.13861386138613863,0.06930693069306931
1946.0,29,0.21,0.22,0.37,0.14,0.06
1947.0,29,0.24242424242424243,0.2222222222222222,0.36363636363636365,0.12121212121212122,0.050505050505050504
1948.0,29,0.24,0.22,0.37,0.12,0.05
1949.0,29,0.26262626262626265,0.2222222222222222,0.36363636363636365,0.1111111111111111,0.04040404040404041
1949.0,29,0.26262626262626265,0.2222222222222222,0.36363636363636365,0.1111111111111111,0.04040404040404041
1950.0,29,0.28,0.22,0.35,0.11,0.04
1951.0,29,0.29,0.22,0.34,0.11,0.04
1952.0,29,0.297029702970297,0.21782178217821782,0.33663366336633666,0.10891089108910891,0.039603960396039604
1953.0,29,0.31,0.21,0.33,0.11,0.04
1954.0,29,0.32673267326732675,0.2079207920792079,0.31683168316831684,0.10891089108910891,0.039603960396039604
1954.0,29,0.32673267326732675,0.2079207920792079,0.31683168316831684,0.10891089108910891,0.039603960396039604
1955.0,29,0.34,0.21,0.31,0.1,0.04
1956.0,29,0.36,0.2,0.3,0.1,0.04
1957.0,29,0.37,0.2,0.29,0.1,0.04
1958.0,29,0.38,0.2,0.28,0.1,0.04
1959.0,29,0.4,0.19,0.27,0.1,0.04
1959.0,29,0.4,0.19,0.27,0.1,0.04
1960.0,29,0.40594059405940597,0.18811881188118812,0.26732673267326734,0.09900990099009901,0.039603960396039604
1961.0,29,0.42,0.19,0.26,0.09,0.04
1962.0,29,0.43,0.19,0.25,0.09,0.04
1963.0,29,0.44,0.19,0.24,0.09,0.04
1964.0,29,0.45,0.19,0.24,0.09,0.03
1964.0,29,0.45,0.19,0.24,0.09,0.03
1965.0,29,0.45544554455445546,0.18811881188118812,0.22772277227722773,0.0891089108910891,0.039603960396039604
1966.0,29,0.45544554455445546,0.19801980198019803,0.21782178217821782,0.0891089108910891,0.039603960396039604
1967.0,29,0.46,0.2,0.22,0.09,0.03
1968.0,29,0.46464646464646464,0.21212121212121213,0.21212121212121213,0.08080808080808081,0.030303030303030304
1969.0,29,0.47,0.21,0.21,0.08,0.03
1969.0,29,0.47,0.21,0.21,0.08,0.03
1970.0,29,0.47474747474747475,0.21212121212121213,0.20202020202020202,0.08080808080808081,0.030303030303030304
1971.0,29,0.48514851485148514,0.2079207920792079,0.19801980198019803,0.07920792079207921,0.0297029702970297
1972.0,29,0.5,0.21,0.19,0.07,0.03
1973.0,29,0.51,0.21,0.18,0.07,0.03
1974.0,29,0.5148514851485149,0.2079207920792079,0.1782178217821782,0.06930693069306931,0.0297029702970297
1974.0,29,0.5148514851485149,0.2079207920792079,0.1782178217821782,0.06930693069306931,0.0297029702970297
1975.0,29,0.53,0.2,0.18,0.06,0.03
1976.0,29,0.5148514851485149,0.2079207920792079,0.1782178217821782,0.06930693069306931,0.0297029702970297
1977.0,29,0.52,0.21,0.17,0.07,0.03
1978.0,29,0.52,0.21,0.17,0.07,0.03
1979.0,29,0.51,0.22,0.18,0.07,0.02
1979.0,29,0.51,0.22,0.18,0.07,0.02
1980.0,29,0.5151515151515151,0.2222222222222222,0.1717171717171717,0.0707070707070707,0.020202020202020204
1981.0,29,0.5050505050505051,0.23232323232323232,0.1717171717171717,0.0707070707070707,0.020202020202020204
1982.0,29,0.5050505050505051,0.2222222222222222,0.18181818181818182,0.0707070707070707,0.020202020202020204
1983.0,29,0.5050505050505051,0.2222222222222222,0.18181818181818182,0.0707070707070707,0.020202020202020204
1984.0,29,0.5151515151515151,0.21212121212121213,0.18181818181818182,0.0707070707070707,0.020202020202020204
1984.0,29,0.5151515151515151,0.21212121212121213,0.18181818181818182,0.0707070707070707,0.020202020202020204
1985.0,29,0.5148514851485149,0.19801980198019803,0.18811881188118812,0.06930693069306931,0.0297029702970297
1986.0,29,0.52,0.19,0.19,0.07,0.03
1987.0,29,0.52,0.18,0.2,0.07,0.03
1988.0,29,0.53,0.18,0.19,0.07,0.03
1989.0,29,0.5346534653465347,0.1782178217821782,0.18811881188118812,0.06930693069306931,0.0297029702970297
1989.0,29,0.5346534653465347,0.1782178217821782,0.18811881188118812,0.06930693069306931,0.0297029702970297
1990.0,29,0.5445544554455446,0.1782178217821782,0.1782178217821782,0.06930693069306931,0.0297029702970297
1991.0,29,0.5757575757575758,0.1717171717171717,0.1717171717171717,0.06060606060606061,0.020202020202020204
1991.0,29,0.5757575757575758,0.1717171717171717,0.1717171717171717,0.06060606060606061,0.020202020202020204
1920.0,30,0.33,0.29,0.24,0.09,0.05
1921.0,30,0.3,0.3,0.25,0.1,0.05
1922.0,30,0.3,0.3,0.25,0.1,0.05
1923.0,30,0.29,0.3,0.26,0.1,0.05
1924.0,30,0.28,0.3,0.26,0.1,0.06
1924.0,30,0.28,0.3,0.26,0.1,0.06
1925.0,30,0.2871287128712871,0.297029702970297,0.25742574257425743,0.09900990099009901,0.0594059405940594
1926.0,30,0.28,0.29,0.26,0.11,0.06
1927.0,30,0.28,0.29,0.26,0.11,0.06
1928.0,30,0.27,0.29,0.26,0.11,0.07
1929.0,30,0.27,0.28,0.27,0.11,0.07
1929.0,30,0.27,0.28,0.27,0.11,0.07
1930.0,30,0.25,0.27,0.28,0.12,0.08
